BMC_Bioinformatics	33750289	2021	available https://www.picb.ac.cn/PGG/resource.php -1 code https://codeocean.com/capsule/7424381/tree 301 
BMC_Bioinformatics	26846841	2016	NoLink
BMC_Bioinformatics	30819096	2019	null https://www.itb.cnr.it/isma 301 
BMC_Bioinformatics	28376709	2017	NoLink
BMC_Bioinformatics	21831299	2011	NoLink
BMC_Bioinformatics	28185552	2016	NoLink
BMC_Bioinformatics	21496265	2011	available http://cbcl.ics.uci.edu/SSEA. -1 
BMC_Bioinformatics	15987530	2005	here http://promi.mpimp-golm.mpg.de 302 
BMC_Bioinformatics	31861979	2019	NoLink
BMC_Bioinformatics	16102175	2005	available http://www.bioconductor.org 301 
BMC_Bioinformatics	25884587	2015	NoLink
BMC_Bioinformatics	37170188	2023	NoLink
BMC_Bioinformatics	35247967	2022	NoLink
BMC_Bioinformatics	27071755	2016	NoLink
BMC_Bioinformatics	22536897	2012	NoLink
BMC_Bioinformatics	21521499	2011	software http://www.cbg.ethz.ch/software/shorah 301 
BMC_Bioinformatics	30871477	2019	available http://dna.cs.miami.edu/RFcon 301 
BMC_Bioinformatics	36964499	2023	NoLink
BMC_Bioinformatics	23735014	2013	NoLink
BMC_Bioinformatics	15518589	2004	null http://www.dopanet.org 301 
BMC_Bioinformatics	31760951	2019	available http://120.77.47.2:5678 -1 
BMC_Bioinformatics	34656080	2021	NoLink
BMC_Bioinformatics	23815503	2013	NoLink
BMC_Bioinformatics	32366219	2020	NoLink
BMC_Bioinformatics	18282301	2008	NoLink
BMC_Bioinformatics	19832992	2009	NoLink
BMC_Bioinformatics	12892571	2003	NoLink
BMC_Bioinformatics	22901054	2012	NoLink
BMC_Bioinformatics	25420746	2014	NoLink
BMC_Bioinformatics	25080993	2014	NoLink
BMC_Bioinformatics	27905880	2016	null http://pachterlab.github.io/lair 301 
BMC_Bioinformatics	17686158	2007	NoLink
BMC_Bioinformatics	17302974	2007	NoLink
BMC_Bioinformatics	NA	2009	abstractNotFound
BMC_Bioinformatics	20591147	2010	NoLink
BMC_Bioinformatics	19761567	2009	NoLink
BMC_Bioinformatics	33736604	2021	NoLink
BMC_Bioinformatics	27130479	2016	available http://science.sckcen.be/en/Institutes/EHS/MCB/MIC/Bioinformatics/ 302 
BMC_Bioinformatics	22726705	2012	NoLink
BMC_Bioinformatics	38849719	2024	NoLink
BMC_Bioinformatics	20429936	2010	NoLink
BMC_Bioinformatics	30001694	2018	NoLink
BMC_Bioinformatics	36941541	2023	available https://github.com/guanjue/Snapshot 301 
BMC_Bioinformatics	37280525	2023	NoLink
BMC_Bioinformatics	19208118	2009	NoLink
BMC_Bioinformatics	15603585	2004	NoLink
BMC_Bioinformatics	37608271	2023	NoLink
BMC_Bioinformatics	19208168	2009	NoLink
BMC_Bioinformatics	26718335	2015	NoLink
BMC_Bioinformatics	26388177	2015	NoLink
