Genome_Biol	36335397	2022	tool http://tools.genxpro.net:9000/apadb/download/track/hg19.apadb_v2_final.bed/ -1 null https://cbio.mskcc.org/leslielab/ApA/atlas/ 404 download https://exon.apps.wistar.org/PolyA_DB/v3/download/3.2/human_pas.zip -1 download https://github.com/johli/aparent 301 download https://github.com/segallab/PolyApredictors 301 download https://doi.org/10.7303/syn22236281 301 download https://wlcb.oit.uci.edu/3aQTLatlas 301 download http://www.mulinlab.org/causaldb/index.html 200 download https://www.finucanelab.org/data 403 download https://github.com/johli/aparent/tree/master/saved_models 301 code https://github.com/lzx325/DeeReCT-APA-repo 301 null https://www.cs.ucr.edu/~aaref001/DeepPASTA_site.html 200 null https://www.cs.ucr.edu/~aaref001/DeepPASTA_site.html 200 download https://github.com/segallab/PolyApredictors 301 null https://github.com/kundajelab/tfmodisco 301 download https://zenodo.org/record/6326409 302 null https://github.com/vagarwal87/saluki_paper 301 
Genome_Biol	NA	2010	available http://evol.nhri.org.tw/MamPhEA/ 302 
Genome_Biol	25723451	2015	NoLink
Genome_Biol	17201929	2007	NoLink
Genome_Biol	34078442	2021	null http://homer.ucsd.edu/homer/ 200 tool http://www.bioinformatics.babraham.ac.uk/projects/fastqc 302 null ftp://ftp.bioinfo.wsu.edu/species/Fragaria_vesca/Fvesca-genome.v2.0.a1 -1 null http://homer.ucsd.edu/homer/ 200 null http://systemsbiology.cau.edu.cn/agriGOv2/ 307 download http://pfam.xfam.org/ 200 null https://www.ncbi.nlm.nih.gov/cdd/ 301 null https://www.ncbi.nlm.nih.gov/ 301 null http://systemsbiology.cau.edu.cn/agriGOv2/ 307 null http://homer.ucsd.edu/homer/ 200 
Genome_Biol	16925838	2006	NoLink
Genome_Biol	16925837	2006	NoLink
Genome_Biol	32698896	2020	null https://github.com/gtonkinhill/panaroo 301 available https://github.com/gtonkinhill/panaroo_manuscript 301 null https://github.com/gtonkinhill/panaroo/ 301 
Genome_Biol	24176123	2013	NoLink
Genome_Biol	32362283	2020	NoLink
Genome_Biol	29195502	2017	null http://yiplab.cse.cuhk.edu.hk/omsv/ -1 software https://bionanogenomics.com/support/software-downloads/ 301 
Genome_Biol	38468348	2024	null http://pondr.com/ 301 null http://pappulab.wustl.edu/CIDER/analysis/ 302 null https://web.expasy.org/protscale/ 301 null https://alphafold.ebi.ac.uk/ 301 
Genome_Biol	34183059	2021	pipeline github.com/nanoporetech/pipeline-nanopore-ref-isoforms -1 package https://github.com/langmead-lab/snapcount 301 null https://github.com/PacificBiosciences/DevNet/wiki/Melanoma%2D%2DCancer-Cell-Line-Iso-Seq-Data 301 download https://downloads.pacbcloud.com/public/dataset/Alzheimer2019_IsoSeq/ 301 download https://downloads-ap.pacbcloud.com/public/dataset/UHR_IsoSeq/ -1 download https://downloads.pacbcloud.com/public/dataset/UHRRisoseq2021/ 301 
Genome_Biol	31488207	2019	NoLink
Genome_Biol	28615029	2017	null http://www.targetscan.org/mmu_71/ 301 
Genome_Biol	31477158	2019	NoLink
Genome_Biol	32345333	2020	null https://cancer.sanger.ac.uk/cosmic 301 null https://nanoporetech.com 301 null https://www.pacb.com/smrt-science/smrt-sequencing 403 tool https://github.com/rust-bio/rust-bio-tools 301 null https://varlociraptor.github.io/docs/calling#generic-variant-calling 301 null https://varlociraptor.github.io 301 tool https://samtools.github.io/hts-specs/SAMv1.pdf 200 tool https://samtools.github.io/hts-specs/CRAMv3.pdf 200 tool https://samtools.github.io/hts-specs/VCFv4.3.pdf 200 tool https://github.com/hartwigmedical/hmftools/tree/master/break-point-inspector 301 tool https://broadinstitute.github.io/picard 301 tool https://github.com/rust-bio/rust-bio-tools 301 tool https://samtools.github.io/hts-specs/SAMv1.pdf 200 null https://www.ncbi.nlm.nih.gov/sra/?term=SRR2088062 301 null https://www.ncbi.nlm.nih.gov/sra/?term=SRR2842672 301 null https://ega-archive.org/datasets/EGAD00001002142 301 
Genome_Biol	26813113	2016	null http://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-3766/ 301 null https://github.com/markrobinsonuzh/diff_splice_paper 301 null http://imlspenticton.uzh.ch/robinson_lab/splicing_comparison/ 200 null https://github.com/markrobinsonuzh/diff_splice_paper 301 null http://www.ebi.ac.uk/ena/data/view/SRR493366 301 null http://www.ebi.ac.uk/ena/data/view/SRR1501444 301 
Genome_Biol	37957683	2023	here https://www.ncbi.nlm.nih.gov/genome/annotation_euk/process/ 301 null https://www.ebi.ac.uk/interpro/entry/InterPro/IPR042224/protein/reviewed/#table 200 null http://hollywood.mit.edu/GENSCAN.html -1 null https://www.girinst.org/repbase/ -1 null https://genome.ucsc.edu/index.html 200 
Genome_Biol	27534536	2016	software https://github.com/lengning/WaveCrest 301 software https://github.com/lengning/SCPattern 301 
Genome_Biol	27899139	2016	NoLink
Genome_Biol	32423416	2020	application https://app.tappas.org 301 application https://app.tappas.org 301 algorithm https://isoannot.tappas.org 301 application https://app.tappas.org 301 algorithm https://isoannot.tappas.org 301 application http://tappas.org 301 application http://tappas.org 301 
